-0.364985,-1.52693,-0.568905,0.399375,-1.24377,-1.50218,-0.401179,-1.64646,0.762569,-0.142245,-0.401266,1.15865,-0.11693,-1.01958,-1.52692,-0.704738,0.0401303,1.4253,0.726217,0.399301,0.410045,1.52565,1.42531,1.55062,-3.96581e-242,-3.50847e-242,-5.00768e-242,-8.16048e-243,-4.26073e-242,3.85117e-242,5.33498e-242,-1.53406e-242,1.53539e-242,6.16152e-243,5.03555e-243,-1.41274e-242,-1.34691e-242,-3.61312e-242,-8.16179e-243,3.85116e-242,2.12923e-242,2.74967e-242,-0.882216,0.399282,-1.59395,-1.3011,-0.798923,-0.123128,-1.23111,1.05026,-1.28416,0.989917,-0.505121,-0.221108,1.05015,1.60051,1.05007,-0.116966,-1.28416,-1.41877,-1.01952,0.271801,-1.36296,-0.0360974,-1.2402,-0.225551,1.06466,
-1.62642,1.46706,-0.380986,1.71789,0.355552,-0.691434,1.56423,1.33015,-1.37036,0.0433684,1.56422,0.43452,-0.231302,-0.819857,1.46707,0.92084,1.20933,-1.21917,-1.02423,1.71799,1.57793,-0.899407,-1.21917,-1.75273,-1.51068e-241,-1.33647e-241,-1.90756e-241,-3.10855e-242,-1.62303e-241,1.46701e-241,2.03224e-241,-5.84364e-242,5.84872e-242,2.34709e-242,1.91818e-242,-5.38151e-242,-5.13073e-242,-1.37633e-241,-3.10905e-242,1.46701e-241,8.11079e-242,1.04742e-241,1.53299,1.71797,-0.137125,-0.783631,-0.31362,-0.472459,0.518444,1.19412,-0.661284,1.51489,-0.143677,0.612159,1.1941,-0.648137,1.19426,-0.231334,-0.661283,1.38172,-0.819893,1.6422,1.3694,0.426434,-0.0744105,-0.210399,0.0813973,
-1.46543,0.306934,-1.34009,-0.0805197,-0.882229,0.892699,1.42531,-1.14312,-1.58888,1.51604,1.42541,-1.50445,-1.44848,0.41003,0.30691,1.47153,-0.497663,-0.633879,0.00977087,-0.0805305,-1.54266,-0.782377,-0.633865,1.05017,1.08074e-241,9.56113e-242,1.36467e-241,2.22386e-242,1.16112e-241,-1.0495e-241,-1.45387e-241,4.18055e-242,-4.18419e-242,-1.67911e-242,-1.37227e-242,3.84994e-242,3.67053e-242,9.84632e-242,2.22422e-242,-1.0495e-241,-5.80248e-242,-7.4933e-242,-0.690353,-0.080538,0.762458,1.13174,-1.23109,-1.08818,1.6208,1.225,-1.52693,1.49116,-0.260142,1.16567,1.22494,-0.3433,1.22486,-1.4485,-1.52693,-0.373201,0.410037,1.15794,0.208003,-1.16052,0.392329,-0.534018,0.73019,
0.461733,0.487867,-0.949351,-0.883248,1.533,1.01407,-1.21916,-1.17536,0.08032,0.312974,-1.21919,-0.0101167,0.109566,1.57794,0.487892,-0.0176441,0.340626,1.38942,0.0659167,-0.883319,0.979421,0.511142,1.38941,1.19402,5.76972e-242,5.10436e-242,7.28552e-242,1.18724e-242,6.1988e-242,-5.60294e-242,-7.76168e-242,2.23185e-242,-2.23379e-242,-8.96419e-243,-7.32605e-243,2.05535e-242,1.95957e-242,5.25661e-242,1.18743e-242,-5.60293e-242,-3.09774e-242,-4.00041e-242,-0.419093,-0.883325,-1.37043,-0.754552,0.518429,1.75974,-1.42651,-0.250835,1.46708,0.0881305,-0.382159,-1.15842,-0.250918,-0.986248,-0.251031,0.109546,1.46707,1.01641,1.57784,0.642342,-0.526818,-1.25151,-0.98171,1.62787,-1.70343,
1.10763,0.0483311,0.547143,0.336924,-0.690313,0.719707,-0.633864,0.908828,0.801513,0.0177478,-0.633879,-1.60645,-0.750449,-1.54269,0.0483427,-1.27685,-1.48932,-1.24326,-0.120489,0.336895,-1.35941,1.40443,-1.24326,1.22501,-3.88205e-242,-3.43437e-242,-4.90192e-242,-7.98813e-243,-4.17074e-242,3.76983e-242,5.2223e-242,-1.50166e-242,1.50296e-242,6.03139e-243,4.92919e-243,-1.3829e-242,-1.31846e-242,-3.53681e-242,-7.98941e-243,3.76982e-242,2.08426e-242,2.6916e-242,0.566554,0.3369,-1.58899,0.844835,1.6208,0.429979,-0.952697,-0.396424,0.306905,0.932406,-0.748841,1.35295,-0.396331,1.07162,-0.396439,-0.75044,0.306904,0.758191,-1.54267,0.330814,-0.425809,0.25063,-0.10226,-0.504696,-0.351863,
0.878156,0.720403,0.666672,-0.737599,-0.419043,1.55076,1.38941,0.224773,-0.654936,0.708518,1.38948,-0.968082,-0.458589,0.979444,0.720407,-1.64656,1.45566,-1.00081,1.52525,-0.737609,0.0794426,1.62812,-1.0008,-0.250913,7.77587e-242,6.87916e-242,9.81872e-242,1.60005e-242,8.35414e-242,-7.5511e-242,-1.04604e-241,3.00787e-242,-3.01049e-242,-1.20811e-242,-9.87335e-243,2.77e-242,2.64092e-242,7.08435e-242,1.60031e-242,-7.55109e-242,-4.17484e-242,-5.39137e-242,1.35097,-0.737622,0.0804691,1.27789,-1.42651,-0.409294,0.700046,-0.128264,0.487888,-1.42062,0.408811,0.593987,-0.128248,0.198277,-0.128343,-0.458631,0.487888,0.626715,0.979484,0.808961,0.283758,-1.13334,1.04249,-0.357106,-0.868741,
-1.21746,-0.0953965,-0.430082,-0.614773,0.566598,0.511189,-1.24327,0.555009,-0.811075,1.29454,-1.24321,1.18975,0.858187,-1.35943,-0.0954,0.0379107,-0.0345622,1.09098,-1.11998,-0.614753,0.916479,0.653631,1.09098,-0.396146,-5.37067e-242,-4.75132e-242,-6.78162e-242,-1.10513e-242,-5.77007e-242,5.21542e-242,7.22486e-242,-2.07749e-242,2.0793e-242,8.3442e-243,6.81936e-243,-1.91319e-242,-1.82404e-242,-4.89304e-242,-1.10531e-242,5.21541e-242,2.88349e-242,3.72373e-242,-0.0389778,-0.614747,0.801647,-0.0757013,-0.952692,-0.448291,-1.64455,1.1759,0.0483454,1.56674,1.46728,0.637072,1.1758,-1.1866,1.17578,0.858172,0.0483441,1.18054,-1.3594,-0.134147,-0.957566,-0.594522,-1.05227,-0.675458,-0.0634964,
1.37697,-0.780146,-0.81997,-0.482195,1.35095,0.684613,-1.0008,-0.90095,1.00092,1.28059,-1.00077,-0.943998,-0.913404,0.0794588,-0.780161,-1.12752,-0.878765,-0.179111,-1.15026,-0.482306,-1.0556,1.58181,-0.179112,-0.128344,-9.73654e-242,-8.61372e-242,-1.22945e-241,-2.0035e-242,-1.04606e-241,9.45509e-242,1.3098e-241,-3.7663e-242,3.76958e-242,1.51273e-242,1.23629e-242,-3.46845e-242,-3.30682e-242,-8.87065e-242,-2.00382e-242,9.45507e-242,5.22751e-242,6.75079e-242,0.843276,-0.482299,-0.655078,0.602312,0.700051,0.464582,-1.71882,-1.6816,0.720398,-0.347372,-0.241918,-0.331605,-1.68159,1.4404,-1.68148,-0.913355,0.72041,1.43833,0.079451,-1.32123,0.296176,0.0963453,-0.831364,0.00988595,-0.265405,
-1.06148,0.520452,-0.782659,1.61498,-0.0389988,-0.553,1.09097,-0.467313,1.71382,0.585389,1.09105,-0.620939,1.39667,0.916505,0.520436,0.321813,0.896155,-1.31348,0.164012,1.61498,1.23223,1.48238,-1.31347,1.17598,-1.29813e-242,-1.14843e-242,-1.63916e-242,-2.67117e-243,-1.39466e-242,1.2606e-242,1.7463e-242,-5.02143e-243,5.0258e-243,2.01685e-243,1.64829e-243,-4.62432e-243,-4.40883e-243,-1.18268e-242,-2.6716e-243,1.2606e-242,6.96959e-243,9.00051e-243,0.644684,1.61498,-0.811145,0.270271,-1.64454,0.140518,-1.35551,0.74527,-0.095397,1.50399,1.63852,-1.71091,0.745222,-0.408904,0.745317,1.39664,-0.0953969,0.0337914,0.916499,-0.508622,1.65969,0.987526,0.532935,0.250929,-1.01486,
-0.957524,-0.390672,-1.37568,1.70046,0.843309,0.355368,-0.179103,0.383475,-1.66749,0.25168,-0.179054,0.967016,1.6504,-1.05564,-0.390667,-0.277324,0.408336,-1.11062,0.0422913,1.70053,-0.635504,-1.52186,-1.11062,-1.68151,3.8338e-242,3.39168e-242,4.841e-242,7.88884e-243,4.11891e-242,-3.72298e-242,-5.15739e-242,1.48299e-242,-1.48428e-242,-5.95642e-243,-4.86793e-243,1.36571e-242,1.30207e-242,3.49285e-242,7.89011e-243,-3.72297e-242,-2.05835e-242,-2.65815e-242,0.640587,1.70051,1.00078,-1.05599,-1.71883,-1.21177,0.280067,1.68824,-0.78016,-0.348762,0.568638,-0.654888,1.68816,1.43447,1.68835,1.65037,-0.780163,-0.439905,-1.05566,-0.327796,1.01941,-0.0843656,-0.60407,0.765949,1.62086,
-1.08059,-0.0752533,1.18605,1.05417,0.644662,1.45292,-1.31347,1.52433,1.25911,-0.623624,-1.31337,-0.465325,0.604512,1.23225,-0.0752321,-0.785269,-0.961733,1.08344,-0.666897,1.05414,-0.865562,1.42413,1.08344,0.745367,9.03683e-242,7.9947e-242,1.14109e-241,1.85952e-242,9.70887e-242,-8.77561e-242,-1.21567e-241,3.49564e-242,-3.49868e-242,-1.40402e-242,-1.14744e-242,3.21919e-242,3.06918e-242,8.23316e-242,1.85982e-242,-8.77559e-242,-4.85184e-242,-6.26564e-242,1.1596,1.05416,1.71388,-0.19544,-1.3555,0.330013,0.193584,-0.396041,0.520432,-1.24445,0.425569,-0.419826,-0.396017,-0.383224,-0.396136,0.604574,0.520436,1.34703,1.23228,-0.467095,-0.626364,0.0160056,-0.58114,1.70299,-1.63098,
1.09506,-1.19324,-1.59672,1.36622,0.64057,-1.30479,-1.11062,-0.686321,-0.783669,1.38253,-1.11064,0.29001,-1.35575,-0.635536,-1.19324,0.231485,-0.492504,1.26931,-0.540835,1.36617,-1.61948,-1.37203,1.2693,1.68799,2.01494e-242,1.78258e-242,2.5443e-242,4.14617e-243,2.16479e-242,-1.9567e-242,-2.71059e-242,7.79422e-243,-7.801e-243,-3.13054e-243,-2.55845e-243,7.17783e-243,6.84335e-243,1.83575e-242,4.14683e-243,-1.95669e-242,-1.08181e-242,-1.39705e-242,0.2395,1.36618,-1.66735,0.401808,0.28008,-1.67534,0.504962,-1.21644,-0.390667,1.59827,-1.29546,1.00344,-1.21644,0.804728,-1.21648,-1.35574,-0.390667,-0.982022,-0.635584,-0.161249,-0.210644,-1.24533,1.65277,-0.157688,-0.670965,
0.450798,-1.27274,0.152334,1.63303,1.15958,-0.568441,1.08345,1.33286,-0.181113,0.0307193,1.08349,1.30191,0.862565,-0.865578,-1.27274,1.56735,1.42729,-0.739008,-1.72654,1.63306,-1.21529,-0.382146,-0.739012,-0.396146,4.80756e-242,4.25315e-242,6.07058e-242,9.89256e-243,5.16508e-242,-4.66859e-242,-6.46734e-242,1.85966e-242,-1.86128e-242,-7.46932e-243,-6.10435e-243,1.7126e-242,1.63279e-242,4.38001e-242,9.89415e-243,-4.66858e-242,-2.58116e-242,-3.3333e-242,-0.217867,1.63308,1.25894,-1.07419,0.193593,-1.05083,-0.97798,0.405946,-0.0752267,-0.570466,0.61095,0.0689085,0.405914,1.34474,0.406031,0.862622,-0.0752269,0.359361,-0.865497,1.14198,1.35291,-0.324313,-0.380334,0.77221,-1.37832,
-0.605497,-1.61507,-0.838186,-0.360821,0.239516,0.473286,1.26931,0.0768199,0.598497,1.1472,1.26939,-1.53691,0.708061,-1.6195,-1.61507,-1.26167,-0.332801,0.0594271,-1.25497,-0.360881,-0.429251,-1.32049,0.0594289,-1.21667,-5.66942e-242,-5.01562e-242,-7.15887e-242,-1.1666e-242,-6.09104e-242,5.50554e-242,7.62676e-242,-2.19305e-242,2.19496e-242,8.80837e-243,7.1987e-243,-2.01962e-242,-1.92551e-242,-5.16523e-242,-1.16679e-242,5.50553e-242,3.04389e-242,3.93087e-242,-0.770337,-0.360898,-0.78362,-1.12534,0.504946,0.569491,1.1176,-0.211321,-1.19324,-0.343417,1.18093,0.0510298,-0.211271,1.56433,-0.211347,0.708081,-1.19324,1.16507,-1.61943,0.439222,1.68452,0.0377399,-0.133564,1.14953,-0.997363,
-0.625633,0.578689,-0.89629,0.231526,-0.21788,1.44364,-0.739014,1.16519,-1.13092,-0.00192899,-0.739028,-1.40046,0.389873,-1.21528,0.578702,1.24888,-1.45321,-1.42116,0.626699,0.231501,0.23736,-0.752726,-1.42117,0.405873,2.03871e-242,1.80361e-242,2.57432e-242,4.19508e-243,2.19033e-242,-1.97978e-242,-2.74257e-242,7.88618e-243,-7.89304e-243,-3.16747e-243,-2.58864e-243,7.26252e-243,6.92408e-243,1.85741e-242,4.19576e-243,-1.97978e-242,-1.09458e-242,-1.41353e-242,-1.6543,0.231487,-0.181269,0.50914,-0.977973,0.424486,-1.64319,-0.634085,-1.27274,-1.31789,-0.37556,-0.871045,-0.634021,-1.07472,-0.633939,0.389839,-1.27274,1.22286,-1.21536,-0.459008,1.67586,0.731168,0.801482,-0.503598,0.933132,
0.25393,0.965083,-1.5353,-1.55776,-0.770294,-0.451818,0.0594302,-0.172449,0.105562,0.751974,0.0594213,0.374832,-1.6321,-0.429216,0.9651,-0.43343,-0.96399,1.06974,1.24498,-1.55766,1.27734,1.32648,1.06975,-0.211136,-6.27944e-242,-5.55529e-242,-7.92914e-242,-1.29213e-242,-6.74642e-242,6.09792e-242,8.44738e-242,-2.42902e-242,2.43113e-242,9.75612e-243,7.97326e-243,-2.23693e-242,-2.13269e-242,-5.72099e-242,-1.29233e-242,6.09791e-242,3.37141e-242,4.35382e-242,0.850202,-1.55766,0.598536,1.00812,1.11758,-0.884954,1.4866,-1.3277,-1.61507,-1.4234,-0.0353761,0.257075,-1.32762,0.46475,-1.32766,-1.63209,-1.61507,0.807275,-0.429248,0.0344393,0.16407,0.000773636,1.16373,-1.12953,1.07079,
-0.369175,1.69812,-0.843118,-1.04467,-1.6543,-0.564231,-1.42117,1.00795,-1.29608,0.162495,-1.42117,0.7448,-0.470567,0.237379,1.6981,0.375752,0.212198,-1.19123,-0.403104,-1.04458,-1.31616,1.20086,-1.19123,-0.633885,1.39304e-241,1.23239e-241,1.75901e-241,2.86647e-242,1.49663e-241,-1.35277e-241,-1.87398e-241,5.38856e-242,-5.39325e-242,-2.16431e-242,-1.7688e-242,4.96242e-242,4.73117e-242,1.26915e-241,2.86693e-242,-1.35277e-241,-7.47917e-242,-9.65857e-242,1.59356,-1.0446,-1.13105,0.610153,-1.64317,0.944088,-0.0921978,-0.0977654,0.578714,0.439393,1.23256,-0.0939053,-0.0978374,-0.871672,-0.0977469,-0.470539,0.5787,0.592666,0.237258,-0.854028,-0.0779118,0.772731,-1.41327,1.16918,-1.6745,
0.456418,0.615539,-0.543068,0.794411,0.850131,-1.11171,1.06974,-1.17588,1.6399,0.198711,1.06968,-1.01437,1.42324,1.2774,0.615512,0.717681,1.38538,0.578445,0.547533,0.794397,1.49643,1.24476,0.578451,-1.32767,-3.25848e-242,-2.88271e-242,-4.11453e-242,-6.70501e-243,-3.5008e-242,3.16429e-242,4.38345e-242,-1.26045e-242,1.26155e-242,5.06258e-243,4.13743e-243,-1.16077e-242,-1.10668e-242,-2.9687e-242,-6.70609e-243,3.16428e-242,1.74947e-242,2.25925e-242,1.08752,0.794418,0.105721,0.369381,1.48659,0.911682,-1.02528,-0.181014,0.965091,0.575904,0.354766,-0.767289,-0.18107,1.66726,-0.181054,1.42321,0.965107,-0.135387,1.27737,-0.902258,0.413358,0.0601174,-1.24083,0.633735,0.254895,
1.17438,-0.634523,0.590774,-0.261647,1.59356,-0.355388,-1.19123,0.500963,-0.8749,0.746894,-1.19121,-0.211803,-1.1534,-1.3161,-0.6345,-1.71428,0.445414,1.06389,0.769732,-0.261594,-0.609198,1.31894,1.0639,-0.0978173,-2.16827e-242,-1.91822e-242,-2.7379e-242,-4.46166e-243,-2.32951e-242,2.10559e-242,2.91685e-242,-8.38731e-243,8.39461e-243,3.36875e-243,2.75314e-243,-7.72402e-243,-7.36408e-243,-1.97544e-242,-4.46238e-243,2.10558e-242,1.16413e-242,1.50336e-242,-1.11563,-0.261587,-1.29618,1.54454,-0.0922135,-0.512555,-1.71355,-1.71632,1.6981,-0.809701,0.870697,-0.114129,-1.71625,-1.11465,-1.71632,-1.15341,1.69809,0.553028,-1.3162,1.57394,0.603375,0.113614,0.398507,1.6684,-0.645589,
0.968004,0.824436,0.477254,-0.829927,1.08751,1.80809,0.578443,0.53696,-0.214287,-1.64573,0.578357,0.904707,0.896737,1.49644,0.824453,1.43988,0.057865,1.26049,-1.42537,-0.829882,0.502762,1.1404,1.26048,-0.181072,4.68985e-242,4.14902e-242,5.92195e-242,9.65036e-243,5.03862e-242,-4.55429e-242,-6.309e-242,1.81413e-242,-1.81571e-242,-7.28645e-243,-5.9549e-243,1.67067e-242,1.59281e-242,4.27277e-242,9.65191e-243,-4.55428e-242,-2.51796e-242,-3.25169e-242,0.249937,-0.829881,1.63996,-0.461104,-1.0253,0.707905,1.54254,0.302748,0.615519,1.4639,1.136,-0.833089,0.302797,-0.0287942,0.302731,0.896775,0.615512,0.450339,1.49644,-0.594591,0.710543,-0.226395,0.822316,0.523593,-0.095329,
-0.331967,-0.0276206,-0.335001,-1.34343,-1.11566,-0.303661,1.06391,-1.48337,-1.61989,-1.20543,1.06382,1.24326,-0.870841,-0.609232,-0.0276342,-0.505135,-0.989353,-0.496985,-1.22839,-1.34347,0.364937,1.27388,-0.496981,-1.7162,6.46774e-242,5.72188e-242,8.16692e-242,1.33087e-242,6.94873e-242,-6.28078e-242,-8.70069e-242,2.50186e-242,-2.50404e-242,-1.00487e-242,-8.21236e-243,2.304e-242,2.19664e-242,5.89255e-242,1.33109e-242,-6.28077e-242,-3.4725e-242,-4.48438e-242,0.838302,-1.34347,-0.874931,1.03506,-1.71356,-0.829479,0.482631,-0.296104,-0.634501,-1.03569,-0.0600961,0.993914,-0.29609,-1.53708,-0.296168,-0.870827,-0.634501,0.685039,-0.609255,-0.060418,0.15875,1.4263,1.26728,-0.853024,0.233652,
